pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number,dataset
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12583_pos,MAR12583,exchange reaction for 1-hydroxy S-ibuprofen-glucuronide in hepatic vein,1.6622385568172453,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12584_pos,MAR12584,exchange reaction for 1-OH-midazolam-glucuronide in portal blood,2.142545940073773,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12585_neg,MAR12585,exchange reaction for 1-OH-midazolam in portal blood,2.2934221835245086,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12585_pos,MAR12585,exchange reaction for 1-OH-midazolam in portal blood,6.596288632421033,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12586_neg,MAR12586,exchange reaction for 2-hydroxy-atorvastatin-acid in portal blood,1.3502823911627302,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12586_pos,MAR12586,exchange reaction for 2-hydroxy-atorvastatin-acid in portal blood,0.8124904125673281,0.5996284459385333,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12587_pos,MAR12587,exchange reaction for 2-hydroxy-atorvastatin-acyl-glucuronide in bile,0.9436045384541556,0.559333126181422,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12588_neg,MAR12588,exchange reaction for 2-hydroxy-atorvastatin-lactone in portal blood,0.4864764832572831,0.7381214191841278,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12588_pos,MAR12588,exchange reaction for 2-hydroxy-atorvastatin-lactone in portal blood,1.5190650652643294,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12589_pos,MAR12589,exchange reaction for 2-hydroxy-atorvastatin-lactone-glucuronide in bile,1.9584689637807342,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12590_pos,MAR12590,exchange reaction for R-2-hydroxy-ibuprofen in hepatic vein,0.7501622033504539,0.6164974951038161,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12591_neg,MAR12591,exchange reaction for S-2-hydroxy-ibuprofen in hepatic vein,1.9313443862489204,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12591_pos,MAR12591,exchange reaction for S-2-hydroxy-ibuprofen in hepatic vein,1.0947263557625502,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12592_pos,MAR12592,exchange reaction for 2-hydroxy S-ibuprofen-glucuronide in hepatic vein,1.6554035100116353,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12593_neg,MAR12593,exchange reaction for 31-O-desmethyl tacrolimus in intestinal lumen,1.8289819253732058,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12593_pos,MAR12593,exchange reaction for 31-O-desmethyl tacrolimus in intestinal lumen,1.8289819253732058,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12594_pos,MAR12594,exchange reaction for 3-alpha-5-beta-dihydroxy pravastatin in portal blood,0.18542889041798685,0.9211251896695037,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12595_pos,MAR12595,"exchange reaction for 3,5-dihydrodiol-simvastatin-lactone form in bile",1.3041133177995188,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12596_neg,MAR12596,exchange reaction for R-3-hydroxy-ibuprofen in hepatic vein,-0.06607957375337213,0.9660444228940508,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12596_pos,MAR12596,exchange reaction for R-3-hydroxy-ibuprofen in hepatic vein,0.7501622033504539,0.6164974951038161,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12597_neg,MAR12597,exchange reaction for S-3-hydroxy-ibuprofen in hepatic vein,-0.06607957375337213,0.9660444228940508,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12597_pos,MAR12597,exchange reaction for S-3-hydroxy-ibuprofen in hepatic vein,1.0947263557625502,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12598_pos,MAR12598,exchange reaction for 3-hydroxy S-ibuprofen-glucuronide in hepatic vein,1.6554035100116353,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12599_pos,MAR12599,exchange reaction for 3-hydroxy-lovastatin acid form in bile,0.8543107760376404,0.5847335447521211,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12600_neg,MAR12600,exchange reaction for 3-hydroxy pravastatin in portal blood,0.8473761212366125,0.5877731287420956,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12600_pos,MAR12600,exchange reaction for 3-hydroxy pravastatin in portal blood,2.850351740595263,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12601_pos,MAR12601,exchange reaction of 3-S-hydroxy-pravastatin-tetranor in hepatic vein,0.9800763495196033,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12602_pos,MAR12602,exchange reaction for 3-hydroxy-simvastatin-acid form form in bile,1.0997536091699684,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12603_neg,MAR12603,exchange reaction for 3-alpha-iso-pravastatin in portal blood,-0.16905267454900122,0.9211251896695037,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12603_pos,MAR12603,exchange reaction for 3-alpha-iso-pravastatin in portal blood,0.9676567257175736,0.559333126181422,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12604_pos,MAR12604,exchange reaction for 3-OH-acetaminophen in hepatic vein,0.9850552433983276,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12605_pos,MAR12605,exchange reaction for 4-beta-OH-gliclazide in hepatic vein,1.7919321433870021,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12606_neg,MAR12606,exchange reaction for 4-hydroxy-atorvastatin-acid in portal blood,1.3502823911627302,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12606_pos,MAR12606,exchange reaction for 4-hydroxy-atorvastatin-acid in portal blood,0.8124904125673281,0.5996284459385333,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12607_neg,MAR12607,exchange reaction for 4-hydroxy-atorvastatin-lactone in portal blood,0.4864764832572831,0.7381214191841278,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12607_pos,MAR12607,exchange reaction for 4-hydroxy-atorvastatin-lactone in portal blood,1.7908818515766678,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12608_pos,MAR12608,exchange reaction for 4-OH-midazolam-glucuronide in hepatic vein,2.142545940073773,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12609_neg,MAR12609,exchange reaction for 4-OH-midazolam in hepatic vein,2.2934221835245086,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12609_pos,MAR12609,exchange reaction for 4-OH-midazolam in hepatic vein,6.596288632421033,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12610_pos,MAR12610,"exchange reaction of 3-keto-5,6,-dihydroxy-pravastatin in hepatic vein",-0.10341451419425235,0.943018431739315,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12611_pos,MAR12611,"exchange reaction of 5,6-epoxy-3-alpha-iso-pravastatin in hepatic vein",-0.2631870778111867,0.8709362021982849,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12612_pos,MAR12612,exchnage reaction for 5-hydroxy-fluvastatin in bile,0.9939655022183302,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12613_pos,MAR12613,exchnage reaction for 5-hydroxy-fluvastatin-glucuronide in hepatic vein,1.0897109601162962,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12614_pos,MAR12614,exchange reaction for 6-alpha-OH-gliclazide in hepatic vein,1.7919321433870021,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12615_neg,MAR12615,exchange reaction for 6-beta-OH-gliclazide in hepatic vein,0.762107059455497,0.6164974951038161,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12615_pos,MAR12615,exchange reaction for 6-beta-OH-gliclazide in hepatic vein,0.7221159047975758,0.6268379293598745,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12616_pos,MAR12616,exchange reaction for 6-beta-OH-gliclazide-glucuronide in hepatic vein,0.21823430353899817,0.8984085240872394,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12617_pos,MAR12617,exchange reaction for 6-beta-carboxy-simvastatin-acid form in bile,1.2981087218636111,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12618_pos,MAR12618,exchange reaction for 6-epi-pravastatin in portal blood,0.9676567257175736,0.559333126181422,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12619_neg,MAR12619,exchange reaction for 6-beta-hydroxy-lovastatin in portal blood,0.31523135927310597,0.8434329859656664,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12619_pos,MAR12619,exchange reaction for 6-beta-hydroxy-lovastatin in portal blood,6.297460075915413,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12620_pos,MAR12620,exchange reaction for6-beta-hydroxy-methyl-simvastatin-acid form in bile,1.3706700961164429,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12621_pos,MAR12621,exchange reaction for 6-beta-hydroxy simvastatin acid in bile,1.0007902847112107,0.559333126181422,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12622_pos,MAR12622,exchange reaction for 6-exomethylene-lovastatin-acid form in bile,0.6153798310633722,0.6834554984328541,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12623_neg,MAR12623,exchange reaction for 6-exomethylene-lovastatin in portal blood,0.3159199727033929,0.8433546231114948,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12623_pos,MAR12623,exchange reaction for 6-exomethylene-lovastatin in portal blood,15.08464121747766,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12624_pos,MAR12624,exchnage reaction for 6-hydroxy-fluvastatin in bile,0.9974344235467104,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12625_pos,MAR12625,exchange reaction for 6-hydroxy-fluvastatin-glucuronide in hepatic vein,1.0897109601162962,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12626_pos,MAR12626,exchange reaction for 7-alpha-OH-gliclazide in hepatic vein,1.7919321433870021,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12627_neg,MAR12627,exchange reaction for 7-beta-OH-gliclazide in hepatic vein,0.762107059455497,0.6164974951038161,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12627_pos,MAR12627,exchange reaction for 7-beta-OH-gliclazide in hepatic vein,0.6917052347239715,0.642007146499812,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12628_pos,MAR12628,exchange reaction for 7-beta-OH-gliclazide-glucuronide in hepatic vein,0.22820509901140112,0.8930716041555498,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12629_pos,MAR12629,exchange reaction of 7-hydroxy-3-alpha-iso-pravastatin in hepatic vein,-0.2631870778111867,0.8709362021982849,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12630_neg,MAR12630,exchange reaction for acetaminophen in small intestinal lumen,0.7721845555005127,0.6056542218850293,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12631_pos,MAR12631,exchange reaction for acetaminophen-glucuronide-conjugate in portal blood,1.7512276149825852,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12632_neg,MAR12632,exchange reaction for acetaminophen-glutathione-conjugate in intestinal lumen,0.6819459251347855,0.6513196928200626,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12633_neg,MAR12633,exchange reaction for allopurinol in intestinal lumen,1.0757602545813751,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12634_pos,MAR12634,exchange reaction for AM19-cyclosporine in hepatic vein,3.946635136354151,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12635_pos,MAR12635,exchange reaction for AM1A4N-cyclosporine in bile,1.285023693175436,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12636_pos,MAR12636,exchange reaction for AM1Ac-cyclosporine in hepatic vein,-0.008075912367084853,0.9960712567897122,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12637_neg,MAR12637,exchange reaction for AM1A (cyclosporine) in portal blood,0.06613378046443708,0.9665494213100034,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12637_pos,MAR12637,exchange reaction for AM1A (cyclosporine) in portal blood,1.7176687158012347,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12638_neg,MAR12638,exchange reaction for AM1AL (cyclosporine) in portal blood,-0.4240840912716412,0.7718484459218204,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12638_pos,MAR12638,exchange reaction for AM1AL (cyclosporine) in portal blood,2.2166877891403294,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12639_pos,MAR12639,exchange reaction for AM1c4N9-cyclosporine in bile,0.6432312760825313,0.6855560624978708,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12640_neg,MAR12640,exchange reaction for AM1c9-cyclosporine in hepatic vein,0.06613378046443708,0.9665494213100034,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12640_pos,MAR12640,exchange reaction for AM1c9-cyclosporine in hepatic vein,1.3811137337665202,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12641_neg,MAR12641,exchange reaction for AM1c-cyclosporine in hepatic vein,0.9194487127805506,0.5618519735051601,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12641_pos,MAR12641,exchange reaction for AM1c-cyclosporine in hepatic vein,1.7919321433870021,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12642_pos,MAR12642,exchange reaction for AM1c-glucuronide in bile,0.7171290357499613,0.6352051333691583,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12643_neg,MAR12643,exchange reaction for AM1 (cyclosporine) in portal blood,0.34026288696440654,0.8278878377967612,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12643_pos,MAR12643,exchange reaction for AM1 (cyclosporine) in portal blood,6.596288632421033,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12644_pos,MAR12644,exchange reaction for AM4N9-cyclosporine in hepatic vein,2.338723172300662,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12645_neg,MAR12645,exchange reaction for AM4N (cyclosporine) in portal blood,1.7919321433870021,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12645_pos,MAR12645,exchange reaction for AM4N (cyclosporine) in portal blood,-0.3497587749946806,0.8262609473172297,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12646_neg,MAR12646,exchange reaction for AM9 (cyclosporine) in portal blood,-0.3497587749946806,0.8262609473172297,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12646_pos,MAR12646,exchange reaction for AM9 (cyclosporine) in portal blood,6.596288632421033,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12647_neg,MAR12647,exchange reaction for atorvastatin in intestinal lumen,1.7431471724914855,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12647_pos,MAR12647,exchange reaction for atorvastatin in intestinal lumen,0.5809544583600795,0.6935376833729605,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12648_neg,MAR12648,exchange reaction for atorvastatin-lactone in portal blood,0.5809544583600795,0.6935376833729605,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12648_pos,MAR12648,exchange reaction for atorvastatin-lactone in portal blood,1.7431471724914855,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12649_pos,MAR12649,exchange reaction for R-carboxy ibuprofen in hepatic vein,0.07016321613721455,0.9619287930331263,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12650_neg,MAR12650,exchange reaction for S-carboxy ibuprofen in hepatic vein,1.9313443862489204,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12650_pos,MAR12650,exchange reaction for S-carboxy ibuprofen in hepatic vein,0.7886543489905308,0.6172702194632816,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12651_pos,MAR12651,exchange reaction for S-carboxy ibuprofen glucuronide in hepatic vein,1.84383055073814,0.5556320779987349,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12652_pos,MAR12652,exchange reaction for carboxy-gliclazide in hepatic vein,-0.3353612350193474,0.8377315182170915,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12653_neg,MAR12653,exchange reaction for cerivastatin in intestinal lumen,0.0928575143156104,0.949159397532384,False,No genes,,0,No EC,CD8
Exchange/demand reactions,CD8_CD5_hi,0.9874988993723006,2381,0,0.0,MAR12654_pos,MAR12654,exchange reaction for cerivastatin-M1 in hepatic vein,-0.051718292775278854,0.9720142262034762,False,No genes,,0,No EC,CD8
